-8.686596239159112640e-04	4.005141482559385624e-01	-9.188115316352108526e-04	2.079403498811857598e-01	-8.505881218856329836e-04	-2.168408617511964880e-03	-1.111181905222792922e-03	-8.593199480373677835e-04	-2.428279770488433673e-03	-1.066498959313958274e-03	3.616747607839123635e-01	-5.032251101636136745e-03	-9.329114450625061901e-04	-5.383210780923628966e-03	-5.231855778387587341e-04	-2.167275770459455974e-03	-1.027071074113115878e-03	-4.597878209182664909e-04	7.521188886131029150e-02	-2.562610082723369709e-03	-1.184711722048294820e-03	-7.671286350768668051e-04	-9.601363537780978515e-04	-6.056704450620538274e-04	-1.063854262848814907e-03	-1.317731939031937432e-03	4.093121160930057734e-01	-2.671498675298110848e-03	-1.710466939220008954e-03	-3.948502056865106050e-04	-7.237451537514123486e-04	-2.529143883020375325e-03	2.444864526085422096e-01	-1.154869579481392983e-03	-3.707049600779969197e-03	4.433408934096442211e-01	2.343351094521675115e-01	-1.009734684578626404e-03	-1.160850137958779112e-03	-1.665959251618939502e-03	-2.112602562113424266e-03	-3.452663528680409910e-04	-2.065946203150210558e-03	-1.274427891575734316e-03	-1.371765325489774073e-03	-1.044715281770174564e-03	4.345376723939587960e-01	-1.815761780582332216e-03	-8.668311995821463643e-04	-7.284154441204247332e-04	-1.833978368198544351e-03	-1.016667107379982254e-03	-2.004078639325731961e-03	-1.312582345727861992e-03	-1.279196207777541722e-03	-7.073654894367369626e-04	-2.262808407789060599e-03	3.297156646410596137e-01	-4.593180437069709944e-03	-5.906023875372329139e-03	-7.541152026762982423e-04	9.588820495533081356e-01	-8.258487825552750412e-04	-1.251104061552917772e-03
-9.283926112384716187e-04	1.224532796812099894e-01	-1.032317355965283552e-03	2.714690654544145709e-01	-9.084174908442233529e-04	-2.154124383433376512e-03	-9.658666816363181478e-04	-8.382598652257035278e-04	-2.664533720668237071e-03	-1.171031180482637194e-03	1.377147223674853038e-01	-5.097111835994623009e-03	-1.008996496810753195e-03	-5.532218558951407933e-03	-6.377854622073871440e-04	-2.175340894079039970e-03	-1.053124313795161630e-03	-6.605721831937149758e-04	2.209400026648469795e-01	-2.588310778836244545e-03	-1.330882760155717914e-03	-8.366938799073770023e-04	-8.772788034307276534e-04	-6.760194246893745217e-04	-1.235039463712410976e-03	-1.333154089679282036e-03	3.294490253549692826e-01	-2.703438982291019640e-03	-1.719585537810561313e-03	-4.232326392001194322e-04	-8.371068545829826171e-04	-2.734237978566985295e-03	2.366655570226622596e-01	-1.427573185365247146e-03	-3.864042666106827940e-03	4.216974919340631400e-01	5.407042214775895639e-01	-1.192457702372446294e-03	-1.393428352668325040e-03	-1.669704154734010697e-03	-2.086550235373488011e-03	-5.943850706222111044e-04	-2.283282478432031599e-03	-1.377446070217027340e-03	-1.512472794085931290e-03	-1.185979008065709541e-03	3.986994299490950189e-01	-1.973263570878210429e-03	-6.571235844834026662e-04	-7.685255750818413513e-04	-1.979759836429535649e-03	-1.002905654024885147e-03	-2.142422234626554459e-03	-1.283540432785086746e-03	-1.254229025961688896e-03	-5.818891035010792740e-04	-2.173936521337082890e-03	6.404327632212652999e-01	-4.795324938247746971e-03	-5.967103025539717553e-03	-8.156420176295356298e-04	8.218076122476594136e-01	-9.712599319652878531e-04	-1.314830064841636522e-03
-1.073499588309974198e-03	2.361006578260576583e-01	-5.722526497332845177e-04	-2.665132277016451514e-04	-6.308757575765617381e-04	-1.833451345023819892e-03	-8.724933596710171546e-04	-7.479458098847704354e-04	-2.591267348626585029e-03	-1.118400883177598192e-03	1.344143478789083801e+00	-5.298925183829920373e-03	-7.671999934497291491e-04	-5.345638694433542566e-03	-1.075661372705594794e-03	-2.828679518513150994e-03	-1.464596736588282206e-03	-4.556297946941773101e-04	2.580284623752409634e-01	-3.191657423084165012e-03	-9.403680561880028380e-04	-6.215896157594084969e-04	-1.002468357853362893e-03	-3.026780522607286405e-04	-6.682995666220934491e-04	-1.476769085211307583e-03	3.304632042580331053e-01	-2.300452968559040402e-03	-2.107833815200929693e-03	-4.900820095213736811e-04	-7.608812181147249932e-04	-2.434451981422143443e-03	1.268005800987962728e-01	-1.259178306095856030e-03	-3.665629912580089730e-03	2.090339296796947799e-01	2.899554375132235018e-01	-2.421600877151981138e-04	-5.876848635190440231e-04	-1.875827541905444830e-03	-2.318869304306928492e-03	-3.353799657835529187e-04	-1.805795924181679982e-03	-1.256807325023242237e-03	-1.461093090064421746e-03	-9.723767418984116846e-04	3.140008579238526831e-01	-1.652808297036775136e-03	-1.330320093824349185e-03	-3.948022589439224893e-04	-1.496160586892826723e-03	-8.884636526678966507e-04	-1.413474263961069649e-03	-1.137024935066755947e-03	-1.099237059821720581e-03	-1.277835323047438795e-03	-2.192936169699188659e-03	-3.102480424228643225e-04	-4.528829100955785239e-03	-5.106590161393856873e-03	-5.584371100747451697e-04	4.811532097508119943e-01	-7.387194010536351661e-04	-1.328791442294508483e-03
-1.052199367454234981e-03	4.087496085673152091e-02	-8.967214479646168530e-04	4.549883909732038156e-01	-8.540538373922253483e-04	-2.010226414029553637e-03	-1.214554386461864531e-03	-9.868868744044949608e-04	-2.822664376484063879e-03	-1.124527436933872278e-03	2.113778792737087686e-01	-5.463560656697983436e-03	-1.019403054586660601e-03	-6.087242622101233028e-03	-7.779846200421440495e-04	-2.311745918625553696e-03	-9.219983272644812931e-04	-5.721256297756842270e-04	1.208089614366141817e-01	-2.747788807520535823e-03	-1.307594368100693837e-03	-9.228365443757205119e-04	-9.827038236803445521e-04	-6.911117579027080448e-04	-1.295030149054064196e-03	-1.111595088553832614e-03	4.284540277511593720e-01	-2.506131426940674204e-03	-1.844555580538663258e-03	-5.081128572431286043e-04	-1.154533969820783915e-03	-2.631666737214483857e-03	3.426503894198920652e-01	-1.657340112501280412e-03	-3.790648529775675346e-03	3.460945368822097024e-01	1.555494893872793882e-01	-1.282410573118300534e-03	-1.377024876087442956e-03	-1.745086738930623146e-03	-2.098316208835355502e-03	-5.964433091285376498e-04	-2.577027372546893905e-03	-1.563984417663417774e-03	-2.148132628208427198e-03	-1.235313013706030487e-03	2.445977499605993533e-01	-2.347433802774130055e-03	-9.650084223576147575e-04	-8.016935096236498361e-04	-1.935881780716489911e-03	-1.040789016507288021e-03	-2.215144144624549370e-03	-1.530910717356570539e-03	-1.047646606023479613e-03	-6.845708570131113155e-04	-1.877580679156674480e-03	1.431216821359130087e+00	-5.612689292924562777e-03	-6.110218757247228190e-03	-9.759825484244259025e-04	5.371053980638876846e-01	-1.087648352735440986e-03	-1.272315241723668850e-03
-9.686261254368869981e-04	1.494859187885694052e+00	-7.759803719249250015e-04	2.530581162803411943e-01	-6.884972293035874482e-04	-2.025487588039349279e-03	-1.609129784368501298e-03	-9.885937161584657136e-04	-2.920458807704528603e-03	-1.020428930640286495e-03	2.048541255341677914e-02	-4.582279014751858455e-03	-1.056157854235429631e-03	-5.418180331154422331e-03	-3.870004707996679426e-04	-2.408659272115477781e-03	-8.789679288609627845e-04	-7.937253857587297633e-04	9.414223589202942721e-02	-2.596114412209530892e-03	-1.174727096756380228e-03	-6.673707202563850535e-04	-1.077025398782176019e-03	-4.231477677951031775e-04	-1.048553497969299938e-03	-1.361865544012765472e-03	7.796867100258312311e-01	-2.436141709504004334e-03	-1.593636512264771455e-03	-1.452830866625613618e-04	-1.468154770370494770e-03	-1.926063425485313426e-03	2.658514747151093927e-01	-1.081952212415493789e-03	-3.052046265626280619e-03	8.892685499556354234e-01	-5.020965952361070928e-04	-1.407045631215902244e-03	-1.080557763059245783e-03	-2.021262983705665768e-03	-1.912073793552807694e-03	-6.535415501931734605e-04	-1.975736771764901624e-03	-1.462289286820119818e-03	-1.255179007830732087e-03	-9.818514656802163412e-04	1.240076362677752231e-01	-2.238393380371370232e-03	-7.779413235543360854e-04	-6.383928986565279859e-04	-1.897721231628115559e-03	-1.254638601110858115e-03	-2.210045379801294039e-03	-1.724019567136160979e-03	-1.127137262273192157e-03	-6.388618145405253147e-04	-2.104088067936731813e-03	3.230996329023672065e-01	-3.924706223877264845e-03	-5.948909289499949675e-03	-1.246610705965035121e-03	3.544565719560844319e-01	-7.647640128670636682e-04	-1.323932154975142632e-03
-9.369303547358975469e-04	8.614395362435283143e-01	-8.664670779920587715e-04	2.161436068390518161e-01	-6.995290836307669746e-04	-2.087833722225638112e-03	-1.257504710390818436e-03	-8.618436785104319165e-04	-2.687111946385691875e-03	-1.086367960959003318e-03	3.551058610744471378e-01	-5.076563279884403930e-03	-8.402607657492255390e-04	-5.530971271184681459e-03	-5.070272632953641990e-04	-2.154982571000999252e-03	-9.191307728493076533e-04	-6.726615065846560217e-04	3.761444818493481224e-02	-2.591568731509652154e-03	-9.585736723457531812e-04	-7.734319460219797084e-04	-1.098202981517181279e-03	-4.233329138728223655e-04	-9.841135980579868159e-04	-1.323443700595541318e-03	4.027609747633951742e-01	-2.524543437712519628e-03	-1.593903535684440629e-03	-4.075497383265569537e-04	-9.703664433375562949e-04	-2.248505831443526042e-03	2.017599094210888733e-01	-1.146353769655822060e-03	-3.447338392511696201e-03	4.764138491875457015e-01	9.013957423635532429e-02	-1.144132055479780237e-03	-1.097326318289628625e-03	-1.711173623503107295e-03	-2.142181637555701755e-03	-4.444877711914004817e-04	-2.088731923021574458e-03	-1.285524202972202325e-03	-1.266522289723433572e-03	-1.114902824942926333e-03	3.118805917464631539e-01	-2.045107400028764021e-03	-8.144073256052184167e-04	-7.044926089518384208e-04	-1.946210288243862890e-03	-1.003568341182484863e-03	-2.047806971599447703e-03	-1.423760485376597031e-03	-1.262967120435883311e-03	-7.499780912762939178e-04	-2.118811575221138041e-03	3.944922057919074132e-01	-4.388598028342086989e-03	-6.099126751690548201e-03	-1.011148594021217106e-03	8.844453827319417316e-01	-6.795572010136301244e-04	-1.184175095721109409e-03
-1.067635148631242235e-03	1.419275001822244198e+00	-7.630522287600765945e-04	4.290475458934914221e-01	-5.284188623222062708e-04	-1.817809921436101773e-03	-1.427718649273786123e-03	-8.994986509048086623e-04	-2.800093473329283347e-03	-1.070775071095744681e-03	1.532290236441924691e-01	-5.290720574899227674e-03	-6.928155528521462783e-04	-5.896668432144552656e-03	-3.916807251294407498e-04	-2.205978190811414344e-03	-8.301893844662837363e-04	-1.096036827504445711e-03	9.346624370744102683e-02	-2.470609471077426112e-03	-7.291312435627241842e-04	-7.887113723493920873e-04	-1.129138675999048205e-03	-3.197165052433682472e-04	-9.762554697503414728e-04	-1.138892644893186234e-03	1.817550016070156871e-01	-2.008095684036812541e-03	-1.497847128996272715e-03	-3.203175653154674823e-04	-1.293073002329534404e-03	-2.173532711406998569e-03	9.391489151339643682e-02	-1.334538010903081086e-03	-3.091947217474837022e-03	3.638713388773154866e-01	-2.232419253454085871e-04	-1.590278701848529689e-03	-1.029051907579568801e-03	-1.702085450843010160e-03	-2.170825397047378841e-03	-4.792322690472438566e-04	-2.082431244486566448e-03	-1.415644354855949937e-03	-1.485036892430805161e-03	-1.121374059609982817e-03	7.803462799494087498e-02	-2.478008579325728742e-03	-7.426793316576554361e-04	-5.549013437304626097e-04	-1.982239457735179844e-03	-8.126976081472597931e-04	-2.398655747320948585e-03	-1.776370124756275178e-03	-1.038588290921742870e-03	-7.068341870533321764e-04	-1.843485788009680687e-03	9.482674445648692219e-01	-4.251718249315652141e-03	-6.582030132211854311e-03	-1.511127033900513603e-03	6.838848229548836199e-01	-5.572219008223439074e-04	-1.035706888036943413e-03
-1.056891561092734464e-03	1.621821416860568243e-01	-7.877652620374187313e-04	5.569451434049755845e-01	-6.142154755877703241e-04	-1.875023044045714092e-03	-1.172026244170575960e-03	-1.005711369828299123e-03	-2.751373322139899491e-03	-1.003503360759117015e-03	1.918331334491299722e-01	-5.506015164224635147e-03	-7.746994245715651921e-04	-5.955993555586350935e-03	-6.434578356200041293e-04	-2.208304770771714158e-03	-8.556894565035830626e-04	-5.280103816915490082e-04	9.256835730184104216e-02	-2.536903731288599195e-03	-1.077961390517759516e-03	-7.986702570188464407e-04	-1.009289512283023313e-03	-5.846445498450329433e-04	-1.259192524240588780e-03	-1.009031055501947082e-03	3.439856642668098763e-01	-2.101858042422555771e-03	-1.728154543428495320e-03	-5.368041680824599433e-04	-1.122366905811535013e-03	-2.414848376764870425e-03	2.303401539468752646e-01	-1.683542717994500120e-03	-3.485569966851749264e-03	1.107058823425489669e-01	-1.678163769818656397e-04	-1.418637982945950915e-03	-1.032015151176969439e-03	-1.591567028002683400e-03	-1.968132409706115863e-03	-3.887720301912277296e-04	-2.475539474694776233e-03	-1.608566648070492745e-03	-2.097849693040004446e-03	-1.155398708573547248e-03	2.132020041344755423e-01	-2.368203178133158112e-03	-9.364084443502646016e-04	-7.897775919687355026e-04	-1.899520873278945929e-03	-8.614336805968039485e-04	-2.234092313540127477e-03	-1.586738575275594603e-03	-8.226970068019227953e-04	-5.587600802039487851e-04	-1.577474527477147831e-03	1.505925034764977966e+00	-5.401509154176241737e-03	-6.051607547686075825e-03	-1.090620082986006999e-03	4.447810331520622995e-01	-1.040760109881820822e-03	-1.210673921653603914e-03
-1.286915171071710854e-03	2.648305647156143916e-01	-6.763560978764373427e-04	-4.382877088978152729e-04	-6.473704739601450877e-04	-1.729959323371303356e-03	-7.258722333410041984e-04	-5.851720534837139996e-04	-2.739288835831783439e-03	-1.363860156214884720e-03	1.386977145018917001e+00	-5.779721481780407920e-03	-9.622524693766209333e-04	-5.774698479952785832e-03	-1.267718392395061466e-03	-2.972167427821144781e-03	-1.664401590127770900e-03	-7.979428770922822106e-04	4.145140782734286211e-01	-3.104440305565843872e-03	-1.127790635604762658e-03	-7.305400023752076782e-04	-9.458437877821686312e-04	-2.692851349846498354e-04	-5.222193903466435536e-04	-1.626487884308747134e-03	1.459355626199515810e-01	-2.255564828460559969e-03	-2.274862338628991058e-03	-4.503918502000974085e-04	-8.972300729774981224e-04	-2.789256296988282865e-03	4.487449128379603774e-02	-1.411728600083517063e-03	-3.884374085101705530e-03	7.541492713240272039e-02	8.557887901518990148e-01	-3.033974820290117128e-04	-6.687461428549942291e-04	-2.023869090227727388e-03	-2.467646843878680465e-03	-5.456663795176386594e-04	-1.811059433281637845e-03	-1.435438031206769842e-03	-1.893829497002702967e-03	-1.088532338707915792e-03	2.428524706949509171e-01	-1.772794192319975546e-03	-1.250166617615999396e-03	-2.642430912573028728e-04	-1.509040241838999468e-03	-8.547865233468128921e-04	-1.508705233273665083e-03	-1.200199870255536354e-03	-1.157338569986179509e-03	-1.414043147790618746e-03	-2.310818181734974799e-03	-1.864153508670872796e-04	-4.753571879106579905e-03	-5.153781855164577680e-03	-5.171455394257496157e-04	2.347934281830222902e-01	-7.388217621163433065e-04	-1.372321690571088075e-03
-1.187319868814429953e-03	1.432210813298366303e-01	-3.028071980978285492e-04	-5.237463114642625399e-04	-5.338835023420966013e-04	-1.576260730653010434e-03	-9.121179695924434925e-04	-8.404022773315924458e-04	-2.778897918606995383e-03	-1.275267455645425320e-03	1.217580703223400063e+00	-5.418006316535114476e-03	-7.198272447480281912e-04	-5.717964776082777763e-03	-1.203788001089550449e-03	-3.361908695826148694e-03	-1.860061286884797044e-03	-9.048964786612439734e-04	1.136057519744415600e+00	-3.423811180900137013e-03	-7.347007583796348303e-04	-5.533265843325592620e-04	-9.714391615016955287e-04	-2.075879604973644948e-04	-5.689915766558430047e-04	-1.519435177114114143e-03	1.898541807553827954e-01	-2.212951147503246490e-03	-2.558961276294804965e-03	-5.874913896334689250e-04	-1.212510433168573687e-03	-2.831491453541648464e-03	1.035733960397940689e-01	-1.656916164062837132e-03	-3.823017374369362936e-03	2.417521184725053562e-01	1.063751812779622358e-01	-3.086944493829740115e-04	-3.470309957984817214e-04	-2.111916030100570180e-03	-2.442843635170305339e-03	-6.702864322879303590e-04	-1.802694453242967114e-03	-1.216450341772957371e-03	-1.465964551248440714e-03	-1.056571546505895949e-03	-3.441538665354243714e-05	-1.655876428350418206e-03	-1.225567761141455742e-03	-3.539086012491677495e-04	-1.356343361122923970e-03	-7.034809570107782755e-04	-1.066666582653990778e-03	-1.225187777715960403e-03	-8.957404389856799595e-04	-1.560997538278410942e-03	-2.129905619129515964e-03	-2.180765891833063002e-04	-3.724203952533028730e-03	-5.173038545814539861e-03	-6.456678843652750724e-04	8.770817869202118811e-02	-7.137411881920670146e-04	-1.451531585719969750e-03
