pseudotime
0.5209965326826763
0.5342237061769616
0.0001284191601386
0.1345832798253498
0.5759599332220368
0.6535251059458071
0.9142160010273532
0.0952870168229099
0.9924232695518173
0.0064209580069345
0.1417747527931167
0.844612816232182
0.5936817773211763
0.1047900346731732
0.7233851290612561
0.5659432387312187
0.7224861949402851
0.2839347630666495
0.9613458327982536
0.9626300243996404
0.5912418132785412
0.9964042635161168
0.9678952099653269
0.1451136509567227
0.0138692692949787
0.1682290997816874
0.5862334660331322
0.6571208424296906
0.8851932708360087
0.908051881340696
0.6176961602671118
0.5786567355849493
0.5926544240400669
0.984204443302941
0.7326313085912418
0.9902401438294594
0.4626942339797097
0.1366379863875689
0.7141389495312701
0.8638756902529857
0.0601001669449081
0.8777449595479647
0.9045845640169512
0.9993579041993068
0.9991010658790292
0.3237447027096443
0.6045974059329652
0.0470014126107615
0.5548991909592911
0.6828046744574291
0.103634262231925
0.16797226146141
0.9967895209965328
0.6132014896622576
0.7715423141132658
0.1113394118402465
0.1276486451778604
0.662771285475793
0.8953383844869656
0.657762938230384
0.9915243354308464
0.9155001926287404
0.7467574162064982
0.8440991395916272
0.1544882496468473
0.835751894182612
0.8474380377552332
0.771028637472711
0.7072043148837807
0.1357390522665981
0.6318222678823681
0.1921150635674842
0.6799794529343779
0.3510979838191858
0.7643508411454989
0.1727237703865416
0.9752151020932324
0.8114806729163992
0.1438294593553357
0.6089636573776808
0.9391293180942596
0.6528830101451136
0.6286117888789008
0.6387569025298575
0.1966097341723384
0.1223834596121741
0.8467959419545396
0.8221394632079108
0.1778605367920893
0.6166688069860023
0.0658790291511493
0.9175548991909592
0.1327854115834082
0.1263644535764736
0.7254398356234751
0.0336458199563374
0.1194298189289842
0.586747142673687
0.752279440092462
0.026711185308848
0.1212276871709259
0.547450879671247
0.5766020290227302
0.7861820983690767
0.0400667779632721
0.9961474251958392
0.7801463978425581
0.6259149865159882
0.8375497624245538
0.9951200719147298
0.5929112623603442
0.7629382303839733
0.5849492744317453
0.9961474251958392
0.0273532811095415
0.6702195967638372
0.1330422499036856
0.1865930396815204
0.5854629510723001
0.7779632721202004
0.10902786695775
0.5425709515859767
0.9937074611532042
0.8853216899961475
0.980737125979196
0.5855913702324387
0.0210607422627456
0.133299088223963
0.5321689996147425
0.6106331064594838
0.1845383331193013
0.1155772441248233
0.7879799666110183
0.9985873892384745
0.5849492744317453
0.990368562989598
0.7859252600487993
0.0079619879285989
0.0999101065879028
0.5166302812379607
0.1759342493900089
0.2338512906125593
0.8887890073198923
0.5800693463464749
0.5188134069603185
0.8610504687299345
0.7214588416591756
0.7349428534737382
0.8157185052009761
0.6879414408629768
0.0521381790163092
